year;month;day;Rm_minus_Rf;SMB;HML;IML;WML;Risk_free
2015;8;7;-0.024892531;0.008964861;-0.006047029;0.011397748;0.004598256;0.0005267
2015;8;10;0.012889721;-0.012264384;-0.002095615;-0.017874794;0.003254722;0.000526005
2015;8;11;-0.005916166;-0.003718936;-0.007434276;-0.003226051;0.007042309;0.000525657
2015;8;12;-0.018403186;0.003376473;-0.002046411;0.003698848;-0.009858487;0.000525309
2015;8;13;-0.008897979;-0.004646435;-0.010415054;-0.010127212;0.010481658;0.000525657
2015;8;14;-0.010165428;0.00276546;0.001700896;0.001990444;0.006660318;0.000525657
2015;8;17;-0.005730073;-0.002194647;-0.019440867;-0.003619543;0.020048572;0.000525657
2015;8;18;0.006354676;-0.014592584;-0.005701676;-0.013343701;0.022996064;0.000525657
2015;8;19;-0.01960166;0.004148673;-0.000159889;0.006262999;0.004356074;0.000525657
2015;8;20;0.000570188;-0.00405145;0.007448004;-0.005127618;-0.00735333;0.000525309
2015;8;21;-0.017648531;-0.001297854;-0.013336004;-0.000447914;0.0099101;0.000525309
2015;8;24;-0.029133197;-0.0067905;-0.029512051;-0.004059181;0.024335932;0.000525657
2015;8;25;0.006450173;-0.005644819;-0.001625914;-0.001072535;0.002538855;0.000525657
2015;8;26;0.029543374;-0.014791165;0.00676995;-0.010302843;0.004163899;0.000525657
2015;8;27;0.030364504;-0.020574842;0.011218373;-0.018238254;-0.006740041;0.000525309
2015;8;28;-0.009558415;0.016334251;-0.000508463;0.010404158;-0.012111913;0.000525309
2015;8;31;-0.011683988;0.010587771;0.016155269;0.013203934;-0.015074866;0.000526353
2015;9;1;-0.023878129;-0.014293188;0.001863912;-0.009598503;0.008840227;0.0005267
2015;9;2;0.018213682;-0.014048061;0.020288836;-0.013419111;-0.002723983;0.000527048
2015;9;3;0.018728381;9.57185E-05;-0.008494031;-0.004583634;0.01244338;0.000525309
2015;9;4;-0.015392095;0.000230361;0.005493443;8.20607E-05;-0.000625883;0.000526353
2015;9;8;0.002331496;-0.010835683;0.01200193;-0.01354893;0.003773175;0.000526005
2015;9;9;-0.004573932;0.002295814;0.000332626;0.001668009;0.002504024;0.000526005
2015;9;10;-0.005452591;-0.015115357;0.016600225;-0.010848917;-0.002864397;0.000526353
2015;9;11;-0.002523385;-0.001908612;0.017967252;0.000954039;-0.001876191;0.000526353
2015;9;14;0.015757687;-0.013794133;-0.007955212;-0.013814388;0.017509475;0.000526005
2015;9;15;0.002745654;-0.00012065;0.00105387;0.000624804;0.001839047;0.000526005
2015;9;16;0.021844748;-0.00170101;0.003938481;-0.001331521;-0.015729759;0.000525657
2015;9;17;-0.000806292;0.01162042;0.007638728;0.009877801;-0.01191363;0.000525657
2015;9;18;-0.023746774;0.011848335;0.014944446;0.014907122;-0.009106905;0.000526353
2015;9;21;-0.014375607;-0.009104919;0.002422817;-0.003936978;0.018115297;0.0005267
2015;9;22;-0.006414632;-0.00659948;0.002993646;-0.005713431;0.025209919;0.000527396
2015;9;23;-0.019056762;0.001300901;-0.019909497;0.003973125;0.016980141;0.000530176
2015;9;24;-0.002284927;0.010891096;0.016002823;0.010262383;-0.020548329;0.000529133
2015;9;25;-0.007263759;0.005395505;-0.00495196;0.014897661;-0.002435212;0.000529133
2015;9;28;-0.017088305;0.004771275;-0.005907064;0.01059569;0.001180508;0.000530523
2015;9;29;0.003788468;-0.00570935;-0.017148197;-0.004697578;0.009696234;0.000530523
2015;9;30;0.01822393;-0.00452887;-0.011500048;-0.005324395;0.002369747;0.000529828
2015;10;1;0.005327462;-0.009770467;-0.007011439;-0.006370761;0.016432004;0.000530176
2015;10;2;0.032818381;-0.015904563;-0.014959196;-0.023859322;-0.006735342;0.000527743
2015;10;5;0.011827012;0.004230624;0.005353062;0.009826491;-0.025169704;0.000527743
2015;10;6;0.000939455;0.009435618;-0.002943414;0.019043202;-0.027822293;0.000526353
2015;10;7;0.018858748;0.000170214;0.003338238;0.005222222;-0.030371517;0.000527048
2015;10;8;0.001110194;-5.64959E-05;-0.003376864;-0.003128708;-0.010409134;0.000526005
2015;10;9;0.004211344;0.017527793;-0.00360697;0.01173626;-0.018499156;0.000526353
2015;10;13;-0.036131166;-0.003939068;-0.004029062;0.000385948;0.035957996;0.000526353
2015;10;14;-0.013989999;0.003866821;-0.002026916;0.001137774;-0.005391412;0.000526353
2015;10;15;0.010056568;-0.0027764;0.000504158;-0.003018763;-0.005577362;0.000525657
2015;10;16;0.001786003;-0.017789682;-0.001750038;-0.019698903;0.012702057;0.000526005
2015;10;19;0.004405153;-0.010963967;-0.005281141;-0.013057899;0.01826678;0.000526005
2015;10;20;-0.006900334;0.004420071;-0.008597636;0.001390269;0.000312164;0.000526005
2015;10;21;-0.001476381;0.000205729;0.005393198;-0.005075172;0.008461674;0.000526005
2015;10;22;0.012212604;-0.008774164;-0.002986454;-0.007643619;0.011444599;0.000525657
2015;10;23;-0.003683906;0.010168217;-0.003338784;0.004828561;-0.001658629;0.000525657
2015;10;26;-0.007110588;-0.00334679;0.003858291;0.001384649;0.000269485;0.000526005
2015;10;27;-0.003060384;-0.007390835;-0.013641817;-0.011041247;0.015924044;0.000526005
2015;10;28;-0.007997567;0.001460957;-0.004852634;-0.002814068;0.00985333;0.000526353
2015;10;29;-0.023214677;0.010249329;0.00959053;0.006987918;-0.001884582;0.000526005
2015;10;30;0.005317373;-0.004539737;0.003301652;-0.000740817;-0.00437326;0.000526353
2015;11;3;0.039164826;-0.018492389;-0.01074663;-0.02139738;-0.007824834;0.000526353
2015;11;4;-0.004507275;0.015032888;0.000158289;0.012118771;-0.005411047;0.000526353
2015;11;5;0.006731285;-0.002785418;0.000229539;0.000233741;-0.006234315;0.000527048
2015;11;6;-0.02118127;0.020836877;0.005180712;0.020508286;0.004028853;0.000527048
2015;11;9;-0.015066162;0.016463477;0.008280613;0.021630518;-0.015332316;0.000527048
2015;11;10;-0.00117818;-0.016743762;0.006897608;-0.013823415;0.017298374;0.000527048
2015;11;11;0.016079515;0.005465519;-0.001202408;0.001462739;-0.008103621;0.0005267
2015;11;12;-0.003938343;-0.006730659;-0.007743389;-0.004621955;0.011543304;0.000527048
2015;11;13;-0.007603987;-0.006588973;-0.003000869;-0.00706074;0.013379298;0.000527048
2015;11;16;0.004965468;-0.004269979;-0.006758384;0.00050571;0.002416512;0.000527048
2015;11;17;0.007176162;-0.007083646;-0.014837306;-0.00926266;0.003859386;0.000526353
2015;11;18;0.004190668;-0.021737995;-0.000760703;-0.018144619;0.003748487;0.000526353
2015;11;19;0.011906209;-0.005003122;-0.003671499;-0.002879793;-0.003892732;0.000525657
2015;11;23;-0.001679531;-0.015424313;-0.008780797;-0.016012043;0.017039511;0.000526005
2015;11;24;0.000579969;-0.002229584;0.006304556;-0.002647049;-0.007891418;0.000525657
2015;11;25;-0.0255681;0.008595671;-0.003852595;0.012076672;0.010274298;0.000525657
2015;11;26;0.007197804;-0.000204258;0.003050388;-0.004002473;0.014356041;0.000525309
2015;11;27;-0.023293756;-0.000155531;0.000905911;0.005787194;0.013033176;0.000525657
2015;11;30;-0.015740735;-0.013545197;-0.001794735;-0.003220527;0.022994155;0.000525309
2015;12;1;-0.0009533;-0.012567546;-0.018165009;-0.013856702;0.009478403;0.000525309
2015;12;2;-0.005281053;0.004714171;0.005830373;0.003006066;-0.003632817;0.000525657
2015;12;3;0.030012261;-0.00825149;-0.003414139;-0.008874232;-0.006573932;0.000525657
2015;12;4;-0.020866854;-0.00843722;-0.019370351;-0.005091822;0.014176209;0.000525657
2015;12;7;-0.00270384;-0.00940247;-0.018897252;-0.01560284;0.023436455;0.000526005
2015;12;8;-0.018161166;0.004691025;-0.006101057;-0.00135305;0.007363994;0.000526353
2015;12;9;0.031400096;-0.018220104;0.00036002;-0.022643179;-0.002855733;0.0005267
2015;12;10;-0.01026486;-0.001987545;-0.003363859;-0.003287324;0.007194947;0.0005267
2015;12;11;-0.006415985;0.011959892;0.004834233;0.010237417;0.003098162;0.000527048
2015;12;14;-0.012685427;-0.002599894;0.002367073;-0.005016175;0.00406437;0.000527396
2015;12;15;0.000506894;0.005928225;0.014731711;0.001907392;-0.009931018;0.000527743
2015;12;16;0.003168548;0.001833671;0.007570136;-0.002194532;-0.007097976;0.000527743
2015;12;17;0.005417042;0.014028706;-0.004143272;0.014222126;-0.004485397;0.000528438
2015;12;18;-0.027379725;0.012944258;0.010565562;0.014563479;-0.002734704;0.000528438
2015;12;21;-0.015050753;-0.003258014;-0.014110951;0.00119989;0.002034596;0.000529133
2015;12;22;0.005499647;-0.009036744;0.01228373;-0.007309238;0.010663878;0.000529133
2015;12;23;0.011512738;0.004556905;0.00757273;0.008587241;-0.003242495;0.000529828
2015;12;28;-0.005557492;0.006729473;-0.009266987;0.010763752;-0.010899179;0.000530871
2015;12;29;-0.00278011;0.003356169;-0.005477242;0.003410792;0.004487156;0.000530523
2015;12;30;-0.007433293;0.014827482;0.006963349;0.012820497;-0.008852018;0.000531565
2016;1;4;-0.028533183;-0.012118975;-0.005567759;-0.002331266;-0.004775146;0.000533301
2016;1;5;0.006718319;-0.015646983;-0.012195876;-0.004338188;0.019703425;0.00053226
2016;1;6;-0.014089392;-0.017948046;-0.03039922;-0.012738056;0.027203068;0.000532607
2016;1;7;-0.025546134;0.002718154;-0.012705702;0.002275528;0.01534386;0.000532954
2016;1;8;-0.000655018;0.008916147;0.015244985;0.0182568;-0.000711373;0.000533648
2016;1;11;-0.017094983;-0.000144001;0.002070008;-0.015880059;0.01439976;0.000534689
2016;1;12;-0.007854789;-0.011949055;-0.020737173;-0.006275376;0.019086091;0.000534689
2016;1;13;-0.013675258;-0.007445501;-0.01520082;-0.00124633;0.016312346;0.000535383
2016;1;14;0.010952194;-0.018301934;2.70125E-05;-0.009531803;-0.006693124;0.000536077
2016;1;15;-0.023039415;0.009397871;-0.005074605;0.01538926;-0.004990346;0.000536424
2016;1;18;-0.016310636;0.006359749;-0.001006161;0.010342174;0.003514794;0.000537811
2016;1;19;0.004206556;-0.016856201;-0.007518999;-0.013524317;0.008717719;0.000534689
2016;1;20;-0.012179879;-0.006920588;-0.00118628;-0.010404984;0.017614402;0.00053226
2016;1;21;-0.002156752;-0.013732516;-0.000516615;-0.00793693;0.020565402;0.000525657
2016;1;22;0.012238543;-0.012602322;-0.004680061;-0.007800141;0.012685567;0.000524961
2016;1;26;-0.012824522;0.004966418;-0.007196667;-0.007777018;0.001497414;0.000524961
2016;1;27;0.026497321;-0.00276345;0.005812468;-0.003219126;-0.007751718;0.000525309
2016;1;28;0.005944265;-0.001662091;-0.005441421;-0.005626833;0.008931899;0.000524961
2016;1;29;0.043370884;0.000929348;-0.001981951;-0.017053735;-0.011074882;0.000524961
2016;2;1;0.002998721;0.036205627;0.014636726;0.022471972;-0.045152783;0.000525309
2016;2;2;-0.044292435;0.019145267;0.002028946;0.030858099;0.011146339;0.000525309
2016;2;3;0.020203818;0.012392005;0.021397352;0.014992528;-0.03333737;0.000525657
2016;2;4;0.024783233;0.018028583;0.032451011;0.009436749;-0.046598658;0.000525657
2016;2;5;-0.006529199;0.019323025;0.011798891;0.001776683;-0.010992417;0.000525657
2016;2;10;-0.008161206;-0.010438805;-0.000693323;-0.01226539;0.007705683;0.000526005
2016;2;11;-0.024946284;-0.015431995;-0.012827002;-0.002255559;0.016671054;0.000526353
2016;2;12;0.009002692;0.003217977;0.003945268;-0.001452855;-0.013600152;0.000526353
2016;2;15;0.004877319;0.011660861;0.023506343;0.007132245;-0.009102393;0.000526005
2016;2;16;0.01833131;0.022997117;0.040505152;0.016484976;-0.039283521;0.000525657
2016;2;17;0.013955149;-0.011635781;0.003090118;-0.016599523;0.009539761;0.000525309
2016;2;18;-0.001960367;-0.011681681;-0.020197798;0.001948187;0.019374149;0.000525657
2016;2;19;0.000832916;0.003557222;0.008201148;-0.002351992;0.00185586;0.000525309
2016;2;22;0.034435246;-0.006650189;0.007339556;-0.015693564;-0.007870723;0.000525657
2016;2;23;-0.015832795;-0.001291402;-0.003448892;0.005689434;0.003846868;0.000525657
2016;2;24;-0.012083778;0.007928111;0.007475043;0.008212505;-0.004960218;0.000525309
2016;2;25;-0.004080581;-0.004355103;-0.00519002;0.011617024;0.018402455;0.000525657
2016;2;26;-0.005398353;0.01229836;0.008785685;0.019083159;-0.009722207;0.000525657
2016;2;29;0.023249388;-0.006565766;-0.014484985;-0.009028835;0.002405457;0.000525657
2016;3;1;0.029615723;-0.000132656;-0.005861366;-0.005520422;-0.023568094;0.000525657
2016;3;2;0.012600313;0.009503457;-0.001706969;0.006798674;-0.026353948;0.000525309
2016;3;3;0.046407655;0.030451292;0.043273084;0.011692367;-0.085088708;0.000524961
2016;3;4;0.037560835;-0.000405986;0.015064163;-0.023166144;-0.034569509;0.000524961
2016;3;7;0.0038698;0.001667955;0.005540221;-0.003175783;-0.010393724;0.000524961
2016;3;8;0.001397752;0.002561101;-0.000234799;0.001913491;-0.012909596;0.000524961
2016;3;9;-0.0097781;0.013249179;0.011506892;0.010834966;-0.004963337;0.000524961
2016;3;10;0.017186051;0.001016073;0.005408483;-0.002738461;-0.018789589;0.000524961
2016;3;11;-0.00117973;0.009854859;0.018971976;0.006272637;-0.014083534;0.000524961
2016;3;14;-0.015959291;-0.017540013;-0.012756994;-0.011290867;0.02039076;0.000524961
2016;3;15;-0.034731857;-0.030643279;-0.038743913;-0.025245141;0.051319595;0.000524614
2016;3;16;0.012415279;-0.004239636;0.006054816;-0.007588043;-0.013263978;0.000524961
2016;3;17;0.061270352;0.005337745;0.023109011;-0.00151458;-0.044437643;0.000524614
2016;3;18;-0.001790995;0.006964651;0.0027776;-0.00052977;-0.010154663;0.000524961
2016;3;21;0.007663185;-0.002070541;0.006732906;0.003749592;-0.009018322;0.000524961
2016;3;22;-0.005268875;0.014066432;0.011988423;0.006545484;-0.008555308;0.000524961
2016;3;23;-0.021573592;-0.001778822;-0.005140735;0.003684014;0.02817989;0.000524961
2016;3;24;-0.002112309;-0.003437953;0.003024513;-0.005035039;-0.009155779;0.000524961
2016;3;28;0.023847012;0.000325976;0.007169477;-0.004518026;-0.014089971;0.000524961
2016;3;29;0.006841326;0.000219131;-0.004377198;-0.001264747;-0.007069194;0.000524961
2016;3;30;-0.000798933;0.005316066;0.007201743;0.00192666;-0.009081514;0.000524961
2016;3;31;-0.023111632;-0.00637055;-0.00594818;-0.008178415;0.003252635;0.000524961
2016;4;1;0.008864217;0.004327605;0.006290145;0.003777551;-0.015801959;0.000524961
2016;4;4;-0.033688869;-0.004072959;-0.01942328;-0.005373213;0.025383422;0.000524614
2016;4;5;0.004629368;0.000559511;-0.006833346;0.005029045;0.000252705;0.000524961
2016;4;6;-0.01929475;-0.001023112;-0.017652206;0.001466095;0.012441191;0.000524614
2016;4;7;0.007642922;-0.028294649;-0.019750245;-0.013849808;0.016551584;0.000524614
2016;4;8;0.033852719;0.025805648;0.029978998;0.008095896;-0.03973313;0.000524614
2016;4;11;-0.002903583;0.008961428;0.014934383;0.003543939;-0.018158292;0.000524614
2016;4;12;0.032034628;0.005115805;0.022137167;-0.002777107;-0.026146581;0.000524266
2016;4;13;0.020268163;0.01905583;0.030249728;0.017322468;-0.033811562;0.000524266
2016;4;14;-0.010833945;-0.009242967;-0.023380196;-0.010464298;0.029598061;0.000524266
2016;4;15;0.016368605;-0.004346895;0.00174473;-0.002249288;-0.00989229;0.000523918
2016;4;18;-0.007218648;0.002122154;0.002304437;0.005322993;0.001710939;0.00052357
2016;4;19;0.012663191;0.008885263;0.01538781;0.000929208;-0.013658319;0.00052357
2016;4;20;-0.003625691;-0.003468858;0.002027413;-0.002365159;-0.001863685;0.000523918
2016;4;22;-0.00906394;-0.007726663;0.000578559;0.004880247;0.014603047;0.000524266
2016;4;25;-0.019543374;0.004738053;0.000385352;0.00536308;0.019318489;0.000524266
